Tweet ID,Text,Location
1650316518926737408,"@BorjaMiguelok @12Maibj Simbolismo francés, no? Entrar a twitter y ver a alguien citando un fragmento de La Comédie de la Mort de Théophile Gautier me devuelve la fe en la humanidad; por más jóvenes como vos.",Madrid
1650056370555699202,@milkstrology Me chupan un huevo vos y tu planta acuario,Madrid
1650040475200438275,Ser swiftie es saber que todos tus exes van a pensar en vos si escuchan por ahí cualquier tema de Taylor. Es nuestro Tim MvGraw. El ciclo está cerrado.,Madrid
1649867306128793601,"Nunca seas el esnob que le quita el deseo a los otros. Nunca seas el que le dice a otro ""Ese destino es muy cliché"", ""Ah, hasta aquí nomas te vas"" o ""Ese vino que tomás es muy ordinario"". Nunca seas el que excluye o aleja. Y si ya lo sos, lo siento por vos. #ReflexionedEnViaje",Madrid
1649832680203190277,@Santipatico_ Si este viejo de 36 pudo hacer algo vos podes también,Madrid
1649815684086415362,"@agu5t1n4_ @Ezemoliina20 Si no te gusta que otros opinen diferente que vos, entonces no publiques tu vida en redes o hacelo de forma privada.
Queda claro que tu hijo está educado por vos, que sos capaz de agredir a alguien que no le parece graciosa ni tierna tu publicación.",Madrid
1649533861477351426,Te dedico “La Fórmula” de maluma y Marc y si es para vos y si es la última que te dedico. 🔗💚,Madrid
1649473058606809088,"no me gusta estar enojada con vos
pedime perdón",Madrid
1649454957844725761,"@Feerry94 @soytheryhus @wallstwolverine Pero que vas a saber vos , volver al frasco de donde saliste , las sarta de estupideces que escribís",Madrid
1649384429024886788,"@martinredrado @horaciorlarreta Sino no me lo bancaba al pelado rosca antes, ahora te sumas vos. Invotables.",Madrid
1649078245948551168,"@luciano12625306 @clarincom Además, me gusta hacer un poco de caridad con los retrasados mentales como vos alegra mis días.",Madrid
1649028249819725824,@DSG1987 @clarincom Pero vos crees que eso solo pasa en argentina? Acá tenes una guerra con amenaza nuclear.. creo que eso no se compara no ? La situación que vive Europa con la guerra entre china y Estados Unidos vs rucia ucraniana no tiene comparación alguna,Madrid
1648924579740495874,@AnGyarq_ Yo a vos mi Angys,Madrid
1648453396930924544,@SergioMassa @Rolo_Figueroa @Weretilneck Sergio para cuando ellos asuman vos ya vas a estar exiliado en Alfa Centauri.,Madrid
1648269761007038464,"@luzcalezcano Blda vos te reís pero es cierto, laburé casi 2 años en una cadena de golosinas en BA y en ese momento no te das cuenta xq te cebas con tanto chocolate a mano!! Maginate, el cajoncito de mi mesita de luz estaba full de chocolates y dulces🤣  No dejen el ejercicio pls❤️‍🔥 los amo",Madrid
1648211172192141314,"@seba_martino @pilarabente @raquelbritez_ @sussy_mongelos @DieguinhoSosa Trabajar de por si ya es un privilegio de clase, no tenes idea de lo que decís, sos tan tavy que las chicas se están mofando de vos con todo el derecho",Madrid
1648175438328479745,"@macabrofandango Che, y vos sos? Agradecele al algoritmo de twitter que te podemos leer y darte tus 15 segundos de atención, blowhard.",Madrid
1648009772564725760,@RauOGvs_ Y vos no deberías de estar trabajando? 🤔 jajajaja,Madrid
1647941677066207234,@rrffss Jajajajaja vos confia que luego llega 😂❤️,Madrid
1647910335234318337,ayer mi ex me dijo que me iban hacer 💩 pero ese “no mas que vos me salio del corazon” jajaja no soporto ver como me llenaron de “amor” el dia de mi cumpleaños 🥰,Madrid
1647678627574677505,"@SuperpibaAR @APAdeAAutismo @panaacea @mjolivan @autismoargentin Siempre se habla de autismo, sobre todo ahora que ""todo ser diferente"" es autista. Hasta a mi me diagnosticaron autismo por ser antisocial y detestar grupos y multitudes. Sin embargo no lo soy, solo que la gente es impertinente con otra que ni conoce. Como vos, por ejemplo",Madrid
1647673990482219010,"@FJBescos 😘 Hola! Ahora que veo tu foto, habías sido lindo vos eh!",Madrid
1647522120656732163,"@marlaskalakaska Esssque mhan dicho que tengo que tené asquito a Vos. 
Feijudas parece moderadito. 
La economía sin dar la batalla cultural.Lo mío aunque se hunda España. 
…
🤦‍♂️",Madrid
1646957744845357056,"Tu presencia marcó en mi vida el amor 'Lo sé' 
Es difícil pensar en vivir ya sin vos! Corazón sin Dios, dame un lugar... En ese mundo tibio casi real.",Madrid
1646948912068980738,"@armesillaconde @ZelenskyyUa Escuchame Mark Ruffalo hippie, vos prentendes que le regalen el país?",Madrid
1646898725778751489,"@Alejand12864392 @theRedSolo_ Justicia poética? Como si no hubiera una historia de censura y opresión hacia las personas racializadas, por gente como vos me da vergüenza ser varon cis",Madrid
1646841188819906561,"Culpar a otrxs de lo que no querés asumir de vos mismx, es tan mala idea cómo hacer que todo está bien, cuando las emociones te están consumiendo por dentro. 🙄",Madrid
1646657795268173826,"@javierornella @Apuntes_ @fgnunez @mesch @22xTJuan No sirve el ejemplo. Vos traccionas con los pies, un auto con las ruedas. El avión lo hace con las turbinas.",Madrid
1646632890048954370,"@Nachiin__01 @ceciarmy Una especie de adiestramiento? Yo soy Instructora Canina y eso es maltrato, no educación. El único haciendo el ridiculo aca sos vos.",Madrid
1646593206895759368,"@Pelinlc Un médico muy desagradable me dijo una vez, tenes tres enemigos en la medicina uno el paciente, dos tus colegas y tres vos mismo.",Madrid
1646593064943734786,"Ndiomio, 3 semanas salimos, y fue un imbecil, y el si que el más afectado, ha ndopavei la ipedo mental de que yo fui SU EX. Amigo, en que momento piko yo fui tu novio? Nde tavy legalmente, encima, terapeuta? Vos ko no haces terapia, deja de mentirte que ojekuaa arupiete la trauma",Madrid
1646584008980004865,"@CachoWar @ciscopage Tngmás de 30 salas de cine a 10 minutos andando incluidas más de 15 en VOS. Un Lidl un Aldi un Mercadona un Carrefour grande y otro 24h y 4 pequeños, 3 Días. 
Bares no t quiero contar. 
Todo muy relativo si.  
Defiende la calidad de vida de las afueras de otra manera, q se puede",Madrid
1646510133059395584,@luisrodriguezrm De verdad mereces todo lo que pasa y agradece que en argentina  con inflación o sin inflación siempre hay un tejido político social que trata de hacer lo que puede con la manga de mierda de ciudadanos brutos que tiene. Por qué si vos hoy estás en eeuu vivís en la calle.,Madrid
1646395143354810370,"La frivolidad de las redes vos llegas a +7 millones de visualizaciones y nadie dice nada a pero pelas la polla y el culo y es una avalancha de msj y reacciones, cosa que jamás podré entender 🫤",Madrid
1646394237422915585,@Montoya1960 @Gus_Noriega @abrosler No sólo orcos. Nunca falta quien argumenta “que harias vos si X”.,Madrid
1646260753689718785,@yakko_ok @N3RI Yo entiendo esto mismo que vos.,Madrid
1646011523377111042,@timoratos @cosmeluichito Justamente los octógonos como están implementados no hacen esto. No tienen como referencia ninguna dieta estandarizada. Vos podes tener dos productos con distinto aporte calórico y que diga exceso de caloría en ambos.,Madrid
1645512168677298179,"Que placer poder estar con vos @cattaneo_hernan en Liverpool un lugar tan importante y presente en tu carrera .
Este año llega Beplaying una serie mostrando el lado B de los mejores djs del mundo @disneyplusla  @StarPlusLA https://t.co/pmc2o1c6Kz",Madrid
1645434116312125440,"@kinjorp antes pusiste “y en tins?” supuse q quisiste poner jeans ( o pantalones vaqueros, no se como le dirás vos)…..",Madrid
1645422694169554944,@kinjorp a vos te quedaría pintado pero no creo q sea el lugar adecuado,Madrid
1651176982892167169,"Brother siempre he querido tener una compu como la que tengo ahora, y es tan satisfactorio (a pesar que me endeudé como loco) la mejor inversión siempre.",Madrid
1649090718173126656,"En el trabajo hay una compu que es re lenta y se utiliza solo para gestión de ventas. La lentitud que tiene ese equipo es tremenda, lo odio",Madrid
1646895519778652162,Formateando mi compu blanca 👋 https://t.co/FsmwIbJkEh,Madrid
1646220997597462528,"Cómo así que hay academias de trabajo virtual? Eso se enseña? Yo nada más sé que me siento frente a la compu, trabajo y listo. No tiene ciencia 🤔",Madrid
